trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,emo_pic,duration,textWelcomeMessage.started,keyWelcome.started,keyWelcome.keys,keyWelcome.rt,textblank1000.started,sound_1.started,emopic.started,emopic.stopped,textreproductionstart.started,scale.started,key_next.started,scale.response,scale.rt,key_next.keys,key_next.rt,textrest.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,16.0155743000214,16.0155743000214,space,0.6741164000122808,,,,,,,,,,,,,000,001,2023-05-02_16h40.00.475,time_exp,2022.2.5,59.96972728852077,
,,,,,,,,,,16.723119400034193,16.720280800008915,17.83429970004363,22.928745899989735,22.928745899989735,22.928745899989735,22.928745899989735,None,None,space,0.9857030999846756,23.966811900027096,,,,,,,
