trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,emo_pic,duration,textWelcomeMessage.started,keyWelcome.started,keyWelcome.keys,keyWelcome.rt,textblank1000.started,sound_1.started,emopic.started,emopic.stopped,textreproductionstart.started,scale.started,key_next.started,scale.response,scale.rt,key_next.keys,key_next.rt,textrest.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,21.492624099948443,21.492624099948443,space,0.9844389000209048,,,,,,,,,,,,,000,001,2023-05-02_15h21.41.476,time_exp,2022.2.5,60.01489569176078,
,,,,,,,,,,23.156732699950226,23.159120090084617,23.512700199964456,28.628424799942877,28.628424799942877,28.628424799942877,28.628424799942877,8.630756578947368,2.8935686000040732,space,4.370063500013202,33.06189369998174,,,,,,,
