trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,emo_pic,duration,textWelcomeMessage.started,keyWelcome.started,keyWelcome.keys,keyWelcome.rt,textblank1000.started,textblank1000.stopped,emopic.started,emopic.stopped,textreproductionstart.started,scale.started,key_next.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,13.914613600005396,13.914613600005396,space,3.0069543999852613,,,,,,,,215217,001,2023-05-01_16h47.27.399,time_exp,2022.2.5,59.83334021633853,
,,,,,,,,,,16.946065900003305,19.174504599999636,19.174504599999636,24.2689812000026,24.2689812000026,24.2689812000026,24.2689812000026,,,,,,,
